Commodity,Date,Index Long,Index Short,Total OI,Price,Index Net,Nominal Net USD,Net Pct OI,Lot Size,Unit,Multiplier,GSCI Weight Pct,BCOM Weight Pct
FEEDER,2021-09-28,11897,2902,48107,156.15,8995,702284625.0,18.69790259213836,50000,USc,500,5.1129,0.0
FEEDER,2021-10-05,11754,3572,47981,156.6,8182,640650600.0,17.05258331422855,50000,USc,500,5.1129,0.0
FEEDER,2021-10-12,11822,3178,43754,162.05,8644,700380100.0000001,19.75590803126571,50000,USc,500,5.1129,0.0
FEEDER,2021-10-19,11700,3496,44492,159.125,8204,652730750.0,18.4392699811202,50000,USc,500,5.1129,0.0
FEEDER,2021-10-26,11648,3651,46533,159.975,7997,639660037.5,17.18565319235811,50000,USc,500,5.1129,0.0
FEEDER,2021-11-02,11796,4480,48249,157.1,7316,574671799.9999999,15.163008559762897,50000,USc,500,5.1129,0.0
FEEDER,2021-11-09,12718,4384,46932,159.45,8334,664428149.9999999,17.75760675019177,50000,USc,500,5.1129,0.0
FEEDER,2021-11-16,12935,4412,49179,159.55,8523,679922325.0000001,17.330567925333984,50000,USc,500,5.1129,0.0
FEEDER,2021-11-23,12684,3665,46818,166.0,9019,748577000.0,19.2639583066342,50000,USc,500,5.1129,0.0
FEEDER,2021-11-30,12358,3284,45537,166.525,9074,755523925.0,19.926653051364823,50000,USc,500,5.1129,0.0
FEEDER,2021-12-07,12238,3469,47184,167.55,8769,734622975.0000001,18.58468972533062,50000,USc,500,5.1129,0.0
FEEDER,2021-12-14,12230,3163,46885,166.3,9067,753921050.0,19.338807721019517,50000,USc,500,5.1129,0.0
FEEDER,2021-12-21,11008,2787,46932,161.775,8221,664976137.5000001,17.516832864570016,50000,USc,500,5.1129,0.0
FEEDER,2021-12-28,11195,2947,46242,165.45,8248,682315799.9999999,17.83659876302928,50000,USc,500,5.1129,0.0
FEEDER,2022-01-04,12235,2332,49318,166.275,9903,823310662.5,20.079889695445882,50000,USc,500,4.4751,0.0
FEEDER,2022-01-11,13026,2346,51666,166.4,10680,888576000.0,20.671234467541517,50000,USc,500,4.4751,0.0
FEEDER,2022-01-18,13388,2332,53133,165.45,11056,914607600.0,20.80816065345454,50000,USc,500,4.4751,0.0
FEEDER,2022-01-25,13966,3318,57392,160.0,10648,851840000.0,18.553108447170338,50000,USc,500,4.4751,0.0
FEEDER,2022-02-01,14715,3842,55921,169.425,10873,921079012.5000001,19.443500652706497,50000,USc,500,4.4751,0.0
FEEDER,2022-02-08,13820,3203,56382,172.0,10617,913062000.0,18.83047781206768,50000,USc,500,4.4751,0.0
FEEDER,2022-02-15,13115,2525,58181,172.6,10590,913917000.0,18.201818463072136,50000,USc,500,4.4751,0.0
FEEDER,2022-02-22,13678,2312,57428,169.275,11366,961989825.0000001,19.791739221285784,50000,USc,500,4.4751,0.0
FEEDER,2022-03-01,13855,4030,63109,160.175,9825,786859687.5,15.568302460821753,50000,USc,500,4.4751,0.0
FEEDER,2022-03-08,14484,4857,62488,160.725,9627,773649787.5,15.406157982332608,50000,USc,500,4.4751,0.0
FEEDER,2022-03-15,14076,4896,59682,162.65,9180,746563500.0,15.381522066954862,50000,USc,500,4.4751,0.0
FEEDER,2022-03-22,13690,4777,58366,160.475,8913,715156837.5,15.27087688037556,50000,USc,500,4.4751,0.0
FEEDER,2022-03-29,13319,4440,55970,164.5,8879,730297750.0,15.863855636948365,50000,USc,500,4.4751,0.0
FEEDER,2022-04-05,13596,3974,56461,159.05,9622,765189550.0,17.04185189777014,50000,USc,500,4.4751,0.0
FEEDER,2022-04-12,13364,4123,59887,161.2,9241,744824600.0,15.430727870823386,50000,USc,500,4.4751,0.0
FEEDER,2022-04-19,13385,4162,58224,160.5,9223,740145750.0,15.84054685353119,50000,USc,500,4.4751,0.0
FEEDER,2022-04-26,13323,4059,56780,160.575,9264,743783399.9999999,16.315604085945758,50000,USc,500,4.4751,0.0
FEEDER,2022-05-03,13320,4047,54015,176.25,9273,817183125.0,17.167453485143017,50000,USc,500,4.4751,0.0
FEEDER,2022-05-10,13468,4064,55543,171.7,9404,807333399.9999999,16.931026411969103,50000,USc,500,4.4751,0.0
FEEDER,2022-05-17,14078,4818,61143,166.525,9260,771010750.0,15.144824427980307,50000,USc,500,4.4751,0.0
FEEDER,2022-05-24,14246,5293,63381,168.425,8953,753954512.5000001,14.125684353355105,50000,USc,500,4.4751,0.0
FEEDER,2022-05-31,13454,5220,58623,167.775,8234,690729675.0,14.045681729014209,50000,USc,500,4.4751,0.0
FEEDER,2022-06-07,13527,5374,57468,174.8,8153,712572200.0000001,14.187025823066751,50000,USc,500,4.4751,0.0
FEEDER,2022-06-14,13542,4949,55684,173.425,8593,745120512.5000001,15.431721859061847,50000,USc,500,4.4751,0.0
FEEDER,2022-06-21,13338,5055,55629,177.375,8283,734598562.5,14.889715795718061,50000,USc,500,4.4751,0.0
FEEDER,2022-06-28,11616,5114,54108,174.825,6502,568356075.0,12.016707326088563,50000,USc,500,4.4751,0.0
FEEDER,2022-07-05,10712,5048,54342,175.975,5664,498361200.0,10.422877332450039,50000,USc,500,4.4751,0.0
FEEDER,2022-07-12,10356,5000,52496,181.7,5356,486592600.0,10.202682109113075,50000,USc,500,4.4751,0.0
FEEDER,2022-07-19,9986,4183,49753,181.925,5803,527855387.50000006,11.663618274274919,50000,USc,500,4.4751,0.0
FEEDER,2022-07-26,9634,3831,51377,179.925,5803,522052387.5,11.294937423360647,50000,USc,500,4.4751,0.0
FEEDER,2022-08-02,10055,4451,53788,181.4,5604,508282800.0,10.418680746634937,50000,USc,500,4.4751,0.0
FEEDER,2022-08-09,10065,4408,56315,182.7,5657,516766949.99999994,10.04528100861227,50000,USc,500,4.4751,0.0
FEEDER,2022-08-16,10641,4353,57295,185.8,6288,584155200.0000001,10.974779649184049,50000,USc,500,4.4751,0.0
FEEDER,2022-08-23,11243,4856,58468,182.4,6387,582494400.0,10.923924197851816,50000,USc,500,4.4751,0.0
FEEDER,2022-08-30,10713,3981,52070,183.225,6732,616735350.0,12.928749759938544,50000,USc,500,4.4751,0.0
FEEDER,2022-09-06,11087,4099,52120,185.925,6988,649621950.0000001,13.407521105141981,50000,USc,500,4.4751,0.0
FEEDER,2022-09-13,11831,4579,52475,180.675,7252,655127550.0,13.819914244878515,50000,USc,500,4.4751,0.0
FEEDER,2022-09-20,12187,5224,53806,179.925,6963,626408887.5000001,12.940935955097945,50000,USc,500,4.4751,0.0
FEEDER,2022-09-27,11813,5960,60278,176.3,5853,515941950.0,9.710010285676367,50000,USc,500,4.4751,0.0
FEEDER,2022-10-04,10448,6547,60605,175.325,3901,341971412.5,6.436762643346258,50000,USc,500,4.4751,0.0
FEEDER,2022-10-11,10800,7000,61320,176.35,3800,335065000.0,6.196999347684279,50000,USc,500,4.4751,0.0
FEEDER,2022-10-18,10993,6945,60773,177.825,4048,359917800.0,6.660852681289388,50000,USc,500,4.4751,0.0
FEEDER,2022-10-25,11853,8106,61690,177.725,3747,332967787.5,6.073917976981683,50000,USc,500,4.4751,0.0
FEEDER,2022-11-01,11096,7024,57443,178.15,4072,362713400.0,7.088766255244329,50000,USc,500,4.4751,0.0
FEEDER,2022-11-08,11897,8122,58681,179.85,3775,339466875.0,6.433087370699204,50000,USc,500,4.4751,0.0
FEEDER,2022-11-15,11966,8561,61534,176.925,3405,301214812.5,5.533526180648097,50000,USc,500,4.4751,0.0
FEEDER,2022-11-22,11966,8323,53996,184.3,3643,335702450.0,6.74679605896733,50000,USc,500,4.4751,0.0
FEEDER,2022-11-29,12038,8515,58550,181.3,3523,319359950.0,6.017079419299744,50000,USc,500,4.4751,0.0
FEEDER,2022-12-06,11816,8110,56908,183.85,3706,340674050.0,6.5122654108385465,50000,USc,500,4.4751,0.0
FEEDER,2022-12-13,11713,7954,57281,185.875,3759,349352062.5,6.562385433215202,50000,USc,500,4.4751,0.0
FEEDER,2022-12-20,11446,7941,56154,185.0,3505,324212500.0,6.2417637211952846,50000,USc,500,4.4751,0.0
FEEDER,2022-12-27,10834,7244,53800,185.475,3590,332927625.0,6.672862453531598,50000,USc,500,4.4751,0.0
FEEDER,2023-01-03,10200,7101,54384,184.825,3099,286386337.49999994,5.698367166813769,50000,USc,500,4.4047,0.0
FEEDER,2023-01-10,10468,7039,56237,186.625,3429,319968562.5,6.09740917901026,50000,USc,500,4.4047,0.0
FEEDER,2023-01-17,10801,7118,62196,181.275,3683,333817912.50000006,5.92160267541321,50000,USc,500,4.4047,0.0
FEEDER,2023-01-24,10160,7331,63143,183.475,2829,259525387.49999997,4.480306605641164,50000,USc,500,4.4047,0.0
FEEDER,2023-01-31,10285,6966,59790,189.6,3319,314641200.0,5.551095500919886,50000,USc,500,4.4047,0.0
FEEDER,2023-02-07,9268,6729,59322,191.1,2539,242601449.99999997,4.2800310171605815,50000,USc,500,4.4047,0.0
FEEDER,2023-02-14,8354,5114,59528,190.925,3240,309298500.0,5.442816825695472,50000,USc,500,4.4047,0.0
FEEDER,2023-02-21,7904,3674,59134,190.9,4230,403753500.0,7.153245171982278,50000,USc,500,4.4047,0.0
FEEDER,2023-02-28,9205,3289,64608,195.025,5916,576883950.0000001,9.156760772659732,50000,USc,500,4.4047,0.0
FEEDER,2023-03-07,11160,3472,70818,198.7,7688,763802799.9999999,10.855997062893614,50000,USc,500,4.4047,0.0
FEEDER,2023-03-14,13007,4717,75782,195.875,8290,811901875.0,10.939273178327309,50000,USc,500,4.4047,0.0
FEEDER,2023-03-21,12994,5244,76616,194.7,7750,754462500.0,10.115380599352616,50000,USc,500,4.4047,0.0
FEEDER,2023-03-28,12171,5022,79004,197.0,7149,704176500.0,9.048908916004253,50000,USc,500,4.4047,0.0
FEEDER,2023-04-04,11571,4932,75379,202.175,6639,671119912.5000001,8.807492803035329,50000,USc,500,4.4047,0.0
FEEDER,2023-04-11,11673,4862,74826,207.9,6811,708003450.0000001,9.102451019699036,50000,USc,500,4.4047,0.0
FEEDER,2023-04-18,12441,5090,74254,211.575,7351,777643912.5,9.89980337759582,50000,USc,500,4.4047,0.0
FEEDER,2023-04-25,12340,4400,78786,209.1,7940,830127000.0,10.077932627624197,50000,USc,500,4.4047,0.0
FEEDER,2023-05-02,12049,4516,77686,226.075,7533,851511487.4999999,9.696727853152435,50000,USc,500,4.4047,0.0
FEEDER,2023-05-09,12532,5028,75688,225.95,7504,847764399.9999999,9.914385371525208,50000,USc,500,4.4047,0.0
FEEDER,2023-05-16,12700,5148,79056,231.475,7552,874049600.0,9.55272212102813,50000,USc,500,4.4047,0.0
FEEDER,2023-05-23,13515,5577,83284,233.425,7938,926463825.0000001,9.53124249555737,50000,USc,500,4.4047,0.0
FEEDER,2023-05-30,12936,4850,79717,240.55,8086,972543650.0,10.143382214584092,50000,USc,500,4.4047,0.0
FEEDER,2023-06-06,13162,4812,79149,246.55,8350,1029346250.0,10.549722674954833,50000,USc,500,4.4047,0.0
FEEDER,2023-06-13,13036,4753,78384,243.5,8283,1008455250.0,10.567207593386406,50000,USc,500,4.4047,0.0
FEEDER,2023-06-20,12460,4344,75290,235.475,8116,955557549.9999999,10.779652012219417,50000,USc,500,4.4047,0.0
FEEDER,2023-06-27,12242,4644,74895,242.175,7598,920022825.0000001,10.144869483944188,50000,USc,500,4.4047,0.0
FEEDER,2023-07-03,12136,4949,80257,251.35,7187,903226225.0,8.954982119939693,50000,USc,500,4.4047,0.0
FEEDER,2023-07-11,11606,5277,79035,250.1,6329,791441450.0,8.007844625798697,50000,USc,500,4.4047,0.0
FEEDER,2023-07-18,11372,5778,80242,249.875,5594,698900375.0,6.971411480272177,50000,USc,500,4.4047,0.0
FEEDER,2023-07-25,11202,5816,77066,246.35,5386,663420549.9999999,6.988814782134793,50000,USc,500,4.4047,0.0
FEEDER,2023-08-01,11046,5509,77382,251.9,5537,697385150.0,7.155410819053527,50000,USc,500,4.4047,0.0
FEEDER,2023-08-08,11398,5719,77965,249.4,5679,708171300.0,7.2840377092285,50000,USc,500,4.4047,0.0
FEEDER,2023-08-15,11355,5684,76909,249.625,5671,707811687.5,7.373649377836145,50000,USc,500,4.4047,0.0
FEEDER,2023-08-22,11059,5540,76271,248.9,5519,686839550.0,7.23603991031978,50000,USc,500,4.4047,0.0
FEEDER,2023-08-29,11750,5846,78900,253.95,5904,749660400.0,7.482889733840305,50000,USc,500,4.4047,0.0
FEEDER,2023-09-05,10878,4880,71259,254.0,5998,761746000.0,8.417182390996224,50000,USc,500,4.4047,0.0
FEEDER,2023-09-12,11453,5581,75184,261.175,5872,766809800.0,7.8101723771015115,50000,USc,500,4.4047,0.0
FEEDER,2023-09-19,12296,6755,78195,259.625,5541,719291062.5,7.086130826779207,50000,USc,500,4.4047,0.0
FEEDER,2023-09-26,11747,6195,77522,253.825,5552,704618200.0,7.16183792987797,50000,USc,500,4.4047,0.0
FEEDER,2023-10-03,10922,5860,71845,250.575,5062,634205325.0,7.045723432389171,50000,USc,500,4.4047,0.0
FEEDER,2023-10-10,10383,5550,68995,250.4,4833,605091600.0,7.004855424306109,50000,USc,500,4.4047,0.0
FEEDER,2023-10-17,9432,4617,68674,250.475,4815,603018562.5,7.011387133412937,50000,USc,500,4.4047,0.0
FEEDER,2023-10-24,8045,4723,77582,234.975,3322,390293475.0,4.281921064164368,50000,USc,500,4.4047,0.0
FEEDER,2023-10-31,8169,5116,72913,237.3,3053,362238450.0,4.187181984008339,50000,USc,500,4.4047,0.0
FEEDER,2023-11-07,8037,5539,79963,231.15,2498,288706350.00000006,3.1239448244813226,50000,USc,500,4.4047,0.0
FEEDER,2023-11-14,8586,6624,78947,228.9,1962,224550900.0,2.4852115976541223,50000,USc,500,4.4047,0.0
FEEDER,2023-11-21,8354,6350,73414,231.25,2004,231712500.0,2.729724575694009,50000,USc,500,4.4047,0.0
FEEDER,2023-11-28,8411,7537,77955,223.55,874,97691350.0,1.1211596433840036,50000,USc,500,4.4047,0.0
FEEDER,2023-12-05,8423,8456,81796,217.05,-33,-3581325.0000000005,-0.04034427111350188,50000,USc,500,4.4047,0.0
FEEDER,2023-12-12,8256,8273,81114,219.7,-17,-1867449.9999999998,-0.020958157654658877,50000,USc,500,4.4047,0.0
FEEDER,2023-12-19,8307,8485,80004,223.5,-178,-19891500.0,-0.22248887555622215,50000,USc,500,4.4047,0.0
FEEDER,2023-12-26,8128,8375,80615,224.775,-247,-27759712.5,-0.3063945915772499,50000,USc,500,4.4047,0.0
FEEDER,2024-01-02,7741,8136,80391,226.3,-395,-44694250.0,-0.49134853403988005,50000,USc,500,6.1485,0.0
FEEDER,2024-01-09,8163,7961,81021,224.6,202,22684600.0,0.24931807802915296,50000,USc,500,6.1485,0.0
FEEDER,2024-01-16,8897,8062,81214,228.625,835,95450937.5,1.028147856280937,50000,USc,500,6.1485,0.0
FEEDER,2024-01-23,8447,7350,77410,233.6,1097,128129599.99999999,1.4171295698230204,50000,USc,500,6.1485,0.0
FEEDER,2024-01-30,9764,5871,68586,246.7,3893,480201550.0,5.676085498498236,50000,USc,500,6.1485,0.0
FEEDER,2024-02-06,9842,5281,71250,251.475,4561,573488737.4999999,6.40140350877193,50000,USc,500,6.1485,0.0
FEEDER,2024-02-13,10531,5343,74324,251.825,5188,653234049.9999999,6.980248641084979,50000,USc,500,6.1485,0.0
FEEDER,2024-02-20,10732,5458,76670,255.55,5274,673885350.0,6.878831355158471,50000,USc,500,6.1485,0.0
FEEDER,2024-02-27,11156,4982,80902,258.85,6174,799069950.0000001,7.631455341029889,50000,USc,500,6.1485,0.0
FEEDER,2024-03-05,11563,5173,83764,257.15,6390,821594249.9999999,7.6285755217038345,50000,USc,500,6.1485,0.0
FEEDER,2024-03-12,11284,4822,83150,253.925,6462,820431675.0,7.7714972940469025,50000,USc,500,6.1485,0.0
FEEDER,2024-03-19,11217,4823,82009,255.075,6394,815474774.9999999,7.796705239668817,50000,USc,500,6.1485,0.0
FEEDER,2024-03-26,11874,4689,83706,245.975,7185,883665187.5,8.583614077843881,50000,USc,500,6.1485,0.0
FEEDER,2024-04-02,11788,4201,76195,245.0,7587,929407500.0,9.957346282564473,50000,USc,500,6.1485,0.0
FEEDER,2024-04-09,11599,4946,78531,239.375,6653,796280937.5,8.471813678674664,50000,USc,500,6.1485,0.0
FEEDER,2024-04-16,11591,5003,78594,240.75,6588,793030500.0,8.382319261012292,50000,USc,500,6.1485,0.0
FEEDER,2024-04-23,11137,4320,73915,246.0,6817,838491000.0,9.222755868227017,50000,USc,500,6.1485,0.0
FEEDER,2024-04-30,10763,4142,71822,255.85,6621,846991424.9999999,9.218623819999443,50000,USc,500,6.1485,0.0
FEEDER,2024-05-07,11043,4189,71780,254.45,6854,872000149.9999999,9.548620785734188,50000,USc,500,6.1485,0.0
FEEDER,2024-05-14,10999,4201,72815,255.95,6798,869974049.9999999,9.335988463915402,50000,USc,500,6.1485,0.0
FEEDER,2024-05-21,10926,4238,70229,259.725,6688,868520400.0,9.523131469905595,50000,USc,500,6.1485,0.0
FEEDER,2024-05-28,11089,3842,63009,265.45,7247,961858075.0,11.50153152724214,50000,USc,500,6.1485,0.0
FEEDER,2024-06-04,10654,3919,66344,257.575,6735,867383812.5,10.151633908115278,50000,USc,500,6.1485,0.0
FEEDER,2024-06-11,10670,4191,65820,258.55,6479,837572725.0000001,9.843512610148892,50000,USc,500,6.1485,0.0
FEEDER,2024-06-18,10732,3972,67406,260.975,6760,882095500.0000001,10.028780820698454,50000,USc,500,6.1485,0.0
FEEDER,2024-06-25,11042,4307,69480,259.875,6735,875129062.5,9.693436960276339,50000,USc,500,6.1485,0.0
FEEDER,2024-07-02,10318,4097,69771,260.9,6221,811529450.0,8.916311934757994,50000,USc,500,6.1485,0.0
FEEDER,2024-07-09,10145,4119,70802,256.925,6026,774115025.0,8.511059009632497,50000,USc,500,6.1485,0.0
FEEDER,2024-07-16,10221,4958,70472,259.575,5263,683071612.4999999,7.468214326257237,50000,USc,500,6.1485,0.0
FEEDER,2024-07-23,10049,5117,72522,258.475,4932,637399350.0000001,6.800694961528915,50000,USc,500,6.1485,0.0
FEEDER,2024-07-30,9911,5281,75229,256.85,4630,594607750.0,6.15454146672161,50000,USc,500,6.1485,0.0
FEEDER,2024-08-06,10964,6780,86355,240.55,4184,503230600.00000006,4.845116090556425,50000,USc,500,6.1485,0.0
FEEDER,2024-08-13,11034,7826,87411,242.35,3208,388729399.99999994,3.6700186475386394,50000,USc,500,6.1485,0.0
FEEDER,2024-08-20,11745,8818,93780,234.775,2927,343593212.5,3.1211345702708466,50000,USc,500,6.1485,0.0
FEEDER,2024-08-27,11954,8742,88342,241.325,3212,387567949.99999994,3.635869688257001,50000,USc,500,6.1485,0.0
FEEDER,2024-09-03,11067,8004,76202,239.425,3063,366679387.5,4.019579538594788,50000,USc,500,6.1485,0.0
FEEDER,2024-09-10,11007,8217,79788,235.45,2790,328452750.0,3.496766431042262,50000,USc,500,6.1485,0.0
FEEDER,2024-09-17,10820,8021,80087,240.675,2799,336824662.50000006,3.4949492426985653,50000,USc,500,6.1485,0.0
FEEDER,2024-09-24,10679,7573,77452,245.725,3106,381610925.0,4.0102256881681555,50000,USc,500,6.1485,0.0
FEEDER,2024-10-01,8918,6053,72663,244.8,2865,350676000.0,3.9428595020849673,50000,USc,500,6.1485,0.0
FEEDER,2024-10-08,9590,5072,73108,250.5,4518,565879500.0,6.179898232751546,50000,USc,500,6.1485,0.0
FEEDER,2024-10-15,9825,4998,73370,246.4,4827,594686400.0,6.578983235654901,50000,USc,500,6.1485,0.0
FEEDER,2024-10-22,9726,5088,73697,248.9,4638,577199100.0,6.293336228068985,50000,USc,500,6.1485,0.0
FEEDER,2024-10-29,10119,4743,76330,246.2,5376,661785600.0,7.043102318878554,50000,USc,500,6.1485,0.0
FEEDER,2024-11-05,10999,4757,71842,242.525,6242,756920525.0,8.688510898917068,50000,USc,500,6.1485,0.0
FEEDER,2024-11-12,11168,4711,72247,243.675,6457,786704737.5,8.93739532437333,50000,USc,500,6.1485,0.0
FEEDER,2024-11-19,12292,4811,75588,251.8,7481,941857900.0,9.897073609567657,50000,USc,500,6.1485,0.0
FEEDER,2024-11-26,12144,3950,76328,256.725,8194,1051802325.0000002,10.735247877580967,50000,USc,500,6.1485,0.0
FEEDER,2024-12-03,12828,4514,81929,257.325,8314,1069700024.9999999,10.147810909445983,50000,USc,500,6.1485,0.0
FEEDER,2024-12-10,13539,4746,86461,257.425,8793,1131769012.5,10.16990319334729,50000,USc,500,6.1485,0.0
FEEDER,2024-12-17,14100,4728,92065,258.125,9372,1209573750.0,10.179764296964102,50000,USc,500,6.1485,0.0
FEEDER,2024-12-24,14163,4736,93021,255.325,9427,1203474387.5,10.134270756065835,50000,USc,500,6.1485,0.0
FEEDER,2024-12-31,14806,4867,97727,263.2,9939,1307972400.0,10.170167916747674,50000,USc,500,6.1485,0.0
FEEDER,2025-01-07,14815,4663,104430,267.925,10152,1359987300.0,9.721344441252514,50000,USc,500,8.2968,0.0
FEEDER,2025-01-14,14081,4775,112377,268.1,9306,1247469300.0,8.281053952321205,50000,USc,500,8.2968,0.0
FEEDER,2025-01-21,13195,4634,114520,267.275,8561,1144070637.5,7.4755501222493885,50000,USc,500,8.2968,0.0
FEEDER,2025-01-28,13775,4083,116180,278.7,9692,1350580200.0,8.342227577896368,50000,USc,500,8.2968,0.0
FEEDER,2025-02-04,13179,3751,112062,268.1,9428,1263823400.0000002,8.41319983580518,50000,USc,500,8.2968,0.0
FEEDER,2025-02-11,13476,4136,110219,265.175,9340,1238367250.0,8.474038051515619,50000,USc,500,8.2968,0.0
FEEDER,2025-02-18,13050,3650,109240,269.325,9400,1265827500.0,8.604906627608933,50000,USc,500,8.2968,0.0
FEEDER,2025-02-25,12753,3467,110340,273.975,9286,1272065925.0,8.415805691499004,50000,USc,500,8.2968,0.0
FEEDER,2025-03-04,12792,3496,113443,272.55,9296,1266812400.0000002,8.194423631250936,50000,USc,500,8.2968,0.0
FEEDER,2025-03-11,13329,3383,112497,277.975,9946,1382369675.0,8.841124652212947,50000,USc,500,8.2968,0.0
FEEDER,2025-03-18,14731,3743,121122,284.725,10988,1564279150.0000002,9.071844916695564,50000,USc,500,8.2968,0.0
FEEDER,2025-03-25,14869,3183,120031,284.8,11686,1664086400.0000002,9.73581824695287,50000,USc,500,8.2968,0.0
FEEDER,2025-04-01,14430,2251,109646,287.075,12179,1748143212.5,11.1075643434325,50000,USc,500,8.2968,0.0
FEEDER,2025-04-08,13302,3127,104796,271.875,10175,1383164062.5,9.70934005114699,50000,USc,500,8.2968,0.0
FEEDER,2025-04-15,13300,3818,100866,282.4,9482,1338858400.0,9.400590882953622,50000,USc,500,8.2968,0.0
FEEDER,2025-04-22,12830,3256,92703,291.725,9574,1396487575.0000002,10.327605363364723,50000,USc,500,8.2968,0.0
FEEDER,2025-04-29,12608,2497,95732,296.825,10111,1500598787.4999998,10.56177662641541,50000,USc,500,8.2968,0.0
FEEDER,2025-05-06,13259,2384,99919,299.0,10875,1625812500.0,10.883815890871606,50000,USc,500,8.2968,0.0
FEEDER,2025-05-13,13624,2642,107518,305.925,10982,1679834175.0,10.214103684964378,50000,USc,500,8.2968,0.0
FEEDER,2025-05-20,13654,3648,108672,297.4,10006,1487892200.0,9.20752355712603,50000,USc,500,8.2968,0.0
FEEDER,2025-05-27,13114,3485,100234,297.35,9629,1431591575.0000002,9.606520741464971,50000,USc,500,8.2968,0.0
FEEDER,2025-06-03,13122,3724,104442,300.75,9398,1413224250.0,8.99829570479309,50000,USc,500,8.2968,0.0
FEEDER,2025-06-10,13893,3623,111979,312.5,10270,1604687500.0,9.171362487609285,50000,USc,500,8.2968,0.0
FEEDER,2025-06-17,14415,3820,115624,302.525,10595,1602626187.4999998,9.163322493599944,50000,USc,500,8.2968,0.0
FEEDER,2025-06-24,14359,4251,117008,302.325,10108,1527950550.0,8.638725557226856,50000,USc,500,8.2968,0.0
FEEDER,2025-07-01,14063,4104,120630,305.575,9959,1521610712.5,8.255823592804443,50000,USc,500,8.2968,0.0
FEEDER,2025-07-08,14114,3954,126408,319.2,10160,1621536000.0,8.037465983165623,50000,USc,500,8.2968,0.0
FEEDER,2025-07-15,14637,3819,130394,322.55,10818,1744672950.0,8.296394005859167,50000,USc,500,8.2968,0.0
FEEDER,2025-07-22,14903,4048,131840,328.75,10855,1784290625.0,8.233464805825243,50000,USc,500,8.2968,0.0
FEEDER,2025-07-29,14751,3264,132304,337.3,11487,1937282550.0,8.682277179828274,50000,USc,500,8.2968,0.0
FEEDER,2025-08-05,14576,3047,138521,339.875,11529,1959209437.5,8.322925765768368,50000,USc,500,8.2968,0.0
FEEDER,2025-08-12,15045,3023,135528,346.6,12022,2083412600.0,8.870491706510832,50000,USc,500,8.2968,0.0
FEEDER,2025-08-19,15562,2891,134253,352.45,12671,2232946975.0,9.438150357906341,50000,USc,500,8.2968,0.0
FEEDER,2025-08-26,15244,2755,128159,364.875,12489,2278461937.5,9.74492622445556,50000,USc,500,8.2968,0.0
FEEDER,2025-09-02,15676,2502,121534,363.25,13174,2392727750.0,10.839765004031793,50000,USc,500,8.2968,0.0
FEEDER,2025-09-09,15481,2385,120997,349.925,13096,2291308900.0,10.823408844847393,50000,USc,500,8.2968,0.0
FEEDER,2025-09-16,15383,2550,118453,354.675,12833,2275772137.5,10.833832828210346,50000,USc,500,8.2968,0.0
FEEDER,2025-09-23,14411,791,115087,362.375,13620,2467773750.0,11.834525185294604,50000,USc,500,8.2968,0.0
FEEDER,2025-09-30,15681,1190,109940,359.7,14491,2606206350.0,13.180825905039113,50000,USc,500,8.2968,0.0
FEEDER,2025-10-07,15820,1473,114556,364.8,14347,2616892800.0000005,12.524005726456929,50000,USc,500,8.2968,0.0
FEEDER,2025-10-14,15341,1182,120504,381.95,14159,2704015025.0,11.749817433446193,50000,USc,500,8.2968,0.0
FEEDER,2025-10-21,14982,1019,121346,373.6,13963,2608288400.0000005,11.506765777199083,50000,USc,500,8.2968,0.0
FEEDER,2025-10-28,14163,1347,124570,333.2,12816,2135145600.0,10.288191378341494,50000,USc,500,8.2968,0.0
FEEDER,2025-11-04,13713,1114,110697,328.45,12599,2069070775.0,11.381518921018637,50000,USc,500,8.2968,0.0
FEEDER,2025-11-10,13762,1127,115293,328.825,12635,2077351937.5,10.959034806970068,50000,USc,500,8.2968,0.0
FEEDER,2025-11-18,14293,1365,117289,325.5,12928,2104032000.0,11.02234651160808,50000,USc,500,8.2968,0.0
FEEDER,2025-11-25,14498,1395,107452,300.15,13103,1966432724.9999998,12.194282098053085,50000,USc,500,8.2968,0.0
FEEDER,2025-12-02,13656,1270,98918,323.775,12386,2005138575.0,12.521482440000808,50000,USc,500,8.2968,0.0
FEEDER,2025-12-09,13983,1307,101272,330.075,12676,2092015349.9999998,12.516786476024963,50000,USc,500,8.2968,0.0
FEEDER,2025-12-16,14419,1481,102152,337.55,12938,2183610950.0,12.665439736862712,50000,USc,500,8.2968,0.0
FEEDER,2025-12-23,14990,1740,104842,338.775,13250,2244384375.0,12.638064897655521,50000,USc,500,8.2968,0.0
FEEDER,2025-12-30,15293,1893,105866,344.8,13400,2310160000.0,12.65751043772316,50000,USc,500,8.2968,0.0
FEEDER,2026-01-06,15287,1855,108940,359.075,13432,2411547699.9999995,12.329722783183405,50000,USc,500,9.4954,0.0
FEEDER,2026-01-13,16028,2021,113309,362.375,14007,2537893312.5,12.361771792178908,50000,USc,500,9.4954,0.0
FEEDER,2026-01-20,16306,2319,117713,357.9,13987,2502973650.0,11.88228997646819,50000,USc,500,9.4954,0.0
FEEDER,2026-01-27,15985,2266,117443,362.2,13719,2484510900.0,11.681411408087328,50000,USc,500,9.4954,0.0
FEEDER,2026-02-03,15877,2494,109951,366.075,13383,2449590862.5,12.171785613591508,50000,USc,500,9.4954,0.0
